"","site_id","long","lat","com_id","species","abund"
"14214",3311,31.70605489,-24.39861998,"VU01","sp_14",3
"14215",3311,31.70605489,-24.39861998,"VU01","sp_15",9
"14216",3311,31.70605489,-24.39861998,"VU01","sp_16",8
"14217",3311,31.70605489,-24.39861998,"VU01","sp_17",1
"14218",3311,31.70605489,-24.39861998,"VU01","sp_18",6
"14219",3311,31.70605489,-24.39861998,"VU01","sp_19",0
"14220",3311,31.70605489,-24.39861998,"VU01","sp_20",2
"14221",3312,31.71362525,-24.39861998,"VU01","sp_1",1
"14222",3312,31.71362525,-24.39861998,"VU01","sp_2",6
"14223",3312,31.71362525,-24.39861998,"VU01","sp_3",7
"14224",3312,31.71362525,-24.39861998,"VU01","sp_4",9
"14225",3312,31.71362525,-24.39861998,"VU01","sp_5",4
"14226",3312,31.71362525,-24.39861998,"VU01","sp_6",8
"14227",3312,31.71362525,-24.39861998,"VU01","sp_7",0
"14228",3312,31.71362525,-24.39861998,"VU01","sp_8",4
"14229",3312,31.71362525,-24.39861998,"VU01","sp_9",3
"14230",3312,31.71362525,-24.39861998,"VU01","sp_10",3
"14231",3312,31.71362525,-24.39861998,"VU01","sp_11",7
"14232",3312,31.71362525,-24.39861998,"VU01","sp_12",4
"14233",3312,31.71362525,-24.39861998,"VU01","sp_13",3
"14234",3312,31.71362525,-24.39861998,"VU01","sp_14",4
"14235",3312,31.71362525,-24.39861998,"VU01","sp_15",10
"14236",3312,31.71362525,-24.39861998,"VU01","sp_16",3
"14237",3312,31.71362525,-24.39861998,"VU01","sp_17",10
"14238",3312,31.71362525,-24.39861998,"VU01","sp_18",7
"14239",3312,31.71362525,-24.39861998,"VU01","sp_19",4
"14240",3312,31.71362525,-24.39861998,"VU01","sp_20",9
"14241",3313,31.72119562,-24.39861998,"VU01","sp_1",3
"14242",3313,31.72119562,-24.39861998,"VU01","sp_2",6
"14243",3313,31.72119562,-24.39861998,"VU01","sp_3",4
"14244",3313,31.72119562,-24.39861998,"VU01","sp_4",6
"14245",3313,31.72119562,-24.39861998,"VU01","sp_5",7
"14246",3313,31.72119562,-24.39861998,"VU01","sp_6",5
"14247",3313,31.72119562,-24.39861998,"VU01","sp_7",9
"14248",3313,31.72119562,-24.39861998,"VU01","sp_8",4
"14249",3313,31.72119562,-24.39861998,"VU01","sp_9",2
"14250",3313,31.72119562,-24.39861998,"VU01","sp_10",10
"14251",3313,31.72119562,-24.39861998,"VU01","sp_11",10
"14252",3313,31.72119562,-24.39861998,"VU01","sp_12",1
"14253",3313,31.72119562,-24.39861998,"VU01","sp_13",1
"14254",3313,31.72119562,-24.39861998,"VU01","sp_14",1
"14255",3313,31.72119562,-24.39861998,"VU01","sp_15",8
"14256",3313,31.72119562,-24.39861998,"VU01","sp_16",9
"14257",3313,31.72119562,-24.39861998,"VU01","sp_17",0
"14258",3313,31.72119562,-24.39861998,"VU01","sp_18",10
"14259",3313,31.72119562,-24.39861998,"VU01","sp_19",3
"14260",3313,31.72119562,-24.39861998,"VU01","sp_20",7
"14261",3314,31.72876599,-24.39861998,"SA01","sp_1",0
"14262",3314,31.72876599,-24.39861998,"SA01","sp_2",8
"14263",3314,31.72876599,-24.39861998,"SA01","sp_3",8
"14264",3314,31.72876599,-24.39861998,"SA01","sp_4",8
"14265",3314,31.72876599,-24.39861998,"SA01","sp_5",1
"14266",3314,31.72876599,-24.39861998,"SA01","sp_6",10
"14267",3314,31.72876599,-24.39861998,"SA01","sp_7",8
"14268",3314,31.72876599,-24.39861998,"SA01","sp_8",8
"14269",3314,31.72876599,-24.39861998,"SA01","sp_9",8
"14270",3314,31.72876599,-24.39861998,"SA01","sp_10",4
"14271",3314,31.72876599,-24.39861998,"SA01","sp_11",7
"14272",3314,31.72876599,-24.39861998,"SA01","sp_12",8
"14273",3314,31.72876599,-24.39861998,"SA01","sp_13",5
"14274",3314,31.72876599,-24.39861998,"SA01","sp_14",0
"14275",3314,31.72876599,-24.39861998,"SA01","sp_15",5
"14276",3314,31.72876599,-24.39861998,"SA01","sp_16",5
"14277",3314,31.72876599,-24.39861998,"SA01","sp_17",0
"14278",3314,31.72876599,-24.39861998,"SA01","sp_18",1
"14279",3314,31.72876599,-24.39861998,"SA01","sp_19",5
"14280",3314,31.72876599,-24.39861998,"SA01","sp_20",3
"14281",3315,31.73633635,-24.39861998,"SA01","sp_1",9
"14282",3315,31.73633635,-24.39861998,"SA01","sp_2",1
"14283",3315,31.73633635,-24.39861998,"SA01","sp_3",1
"14284",3315,31.73633635,-24.39861998,"SA01","sp_4",4
"14285",3315,31.73633635,-24.39861998,"SA01","sp_5",6
"14286",3315,31.73633635,-24.39861998,"SA01","sp_6",1
"14287",3315,31.73633635,-24.39861998,"SA01","sp_7",0
"14288",3315,31.73633635,-24.39861998,"SA01","sp_8",0
"14289",3315,31.73633635,-24.39861998,"SA01","sp_9",7
"14290",3315,31.73633635,-24.39861998,"SA01","sp_10",4
"14291",3315,31.73633635,-24.39861998,"SA01","sp_11",8
"14292",3315,31.73633635,-24.39861998,"SA01","sp_12",3
"14293",3315,31.73633635,-24.39861998,"SA01","sp_13",0
"14294",3315,31.73633635,-24.39861998,"SA01","sp_14",8
"14295",3315,31.73633635,-24.39861998,"SA01","sp_15",2
"14296",3315,31.73633635,-24.39861998,"SA01","sp_16",10
"14297",3315,31.73633635,-24.39861998,"SA01","sp_17",7
"14298",3315,31.73633635,-24.39861998,"SA01","sp_18",4
"14299",3315,31.73633635,-24.39861998,"SA01","sp_19",4
"14300",3315,31.73633635,-24.39861998,"SA01","sp_20",8
"14301",3316,31.74390672,-24.39861998,"SA01","sp_1",7
"14302",3316,31.74390672,-24.39861998,"SA01","sp_2",5
"14303",3316,31.74390672,-24.39861998,"SA01","sp_3",0
"14304",3316,31.74390672,-24.39861998,"SA01","sp_4",9
"14305",3316,31.74390672,-24.39861998,"SA01","sp_5",9
"14306",3316,31.74390672,-24.39861998,"SA01","sp_6",4
"14307",3316,31.74390672,-24.39861998,"SA01","sp_7",8
"14308",3316,31.74390672,-24.39861998,"SA01","sp_8",8
"14309",3316,31.74390672,-24.39861998,"SA01","sp_9",0
"14310",3316,31.74390672,-24.39861998,"SA01","sp_10",4
"14311",3316,31.74390672,-24.39861998,"SA01","sp_11",4
"14312",3316,31.74390672,-24.39861998,"SA01","sp_12",10
"14313",3316,31.74390672,-24.39861998,"SA01","sp_13",3
"14314",3316,31.74390672,-24.39861998,"SA01","sp_14",10
"14315",3316,31.74390672,-24.39861998,"SA01","sp_15",4
"14316",3316,31.74390672,-24.39861998,"SA01","sp_16",0
"14317",3316,31.74390672,-24.39861998,"SA01","sp_17",10
"14318",3316,31.74390672,-24.39861998,"SA01","sp_18",2
"14319",3316,31.74390672,-24.39861998,"SA01","sp_19",1
"14320",3316,31.74390672,-24.39861998,"SA01","sp_20",7
"14321",3317,31.75147709,-24.39861998,"SA01","sp_1",7
"14322",3317,31.75147709,-24.39861998,"SA01","sp_2",1
"14323",3317,31.75147709,-24.39861998,"SA01","sp_3",4
"14324",3317,31.75147709,-24.39861998,"SA01","sp_4",2
"14325",3317,31.75147709,-24.39861998,"SA01","sp_5",7
"14326",3317,31.75147709,-24.39861998,"SA01","sp_6",10
"14327",3317,31.75147709,-24.39861998,"SA01","sp_7",7
"14328",3317,31.75147709,-24.39861998,"SA01","sp_8",7
"14329",3317,31.75147709,-24.39861998,"SA01","sp_9",6
"14330",3317,31.75147709,-24.39861998,"SA01","sp_10",4
"14331",3317,31.75147709,-24.39861998,"SA01","sp_11",8
"14332",3317,31.75147709,-24.39861998,"SA01","sp_12",0
"14333",3317,31.75147709,-24.39861998,"SA01","sp_13",10
"14334",3317,31.75147709,-24.39861998,"SA01","sp_14",1
"14335",3317,31.75147709,-24.39861998,"SA01","sp_15",9
"14336",3317,31.75147709,-24.39861998,"SA01","sp_16",3
"14337",3317,31.75147709,-24.39861998,"SA01","sp_17",7
"14338",3317,31.75147709,-24.39861998,"SA01","sp_18",3
"14339",3317,31.75147709,-24.39861998,"SA01","sp_19",5
"14340",3317,31.75147709,-24.39861998,"SA01","sp_20",2
"14341",3318,31.75904745,-24.39861998,"SA01","sp_1",5
"14342",3318,31.75904745,-24.39861998,"SA01","sp_2",4
"14343",3318,31.75904745,-24.39861998,"SA01","sp_3",0
"14344",3318,31.75904745,-24.39861998,"SA01","sp_4",0
"14345",3318,31.75904745,-24.39861998,"SA01","sp_5",9
"14346",3318,31.75904745,-24.39861998,"SA01","sp_6",4
"14347",3318,31.75904745,-24.39861998,"SA01","sp_7",9
"14348",3318,31.75904745,-24.39861998,"SA01","sp_8",5
"14349",3318,31.75904745,-24.39861998,"SA01","sp_9",0
"14350",3318,31.75904745,-24.39861998,"SA01","sp_10",4
"14351",3318,31.75904745,-24.39861998,"SA01","sp_11",1
"14352",3318,31.75904745,-24.39861998,"SA01","sp_12",8
"14353",3318,31.75904745,-24.39861998,"SA01","sp_13",9
"14354",3318,31.75904745,-24.39861998,"SA01","sp_14",7
"14355",3318,31.75904745,-24.39861998,"SA01","sp_15",10
"14356",3318,31.75904745,-24.39861998,"SA01","sp_16",9
"14357",3318,31.75904745,-24.39861998,"SA01","sp_17",6
"14358",3318,31.75904745,-24.39861998,"SA01","sp_18",0
"14359",3318,31.75904745,-24.39861998,"SA01","sp_19",10
"14360",3318,31.75904745,-24.39861998,"SA01","sp_20",5
"14361",3319,31.76661782,-24.39861998,"SA01","sp_1",5
"14362",3319,31.76661782,-24.39861998,"SA01","sp_2",10
"14363",3319,31.76661782,-24.39861998,"SA01","sp_3",10
"14364",3319,31.76661782,-24.39861998,"SA01","sp_4",9
"14365",3319,31.76661782,-24.39861998,"SA01","sp_5",7
"14366",3319,31.76661782,-24.39861998,"SA01","sp_6",3
"14367",3319,31.76661782,-24.39861998,"SA01","sp_7",2
"14368",3319,31.76661782,-24.39861998,"SA01","sp_8",1
"14369",3319,31.76661782,-24.39861998,"SA01","sp_9",7
"14370",3319,31.76661782,-24.39861998,"SA01","sp_10",9
"14371",3319,31.76661782,-24.39861998,"SA01","sp_11",2
"14372",3319,31.76661782,-24.39861998,"SA01","sp_12",7
"14373",3319,31.76661782,-24.39861998,"SA01","sp_13",2
"14374",3319,31.76661782,-24.39861998,"SA01","sp_14",10
"14375",3319,31.76661782,-24.39861998,"SA01","sp_15",6
"14376",3319,31.76661782,-24.39861998,"SA01","sp_16",8
"14377",3319,31.76661782,-24.39861998,"SA01","sp_17",10
"14378",3319,31.76661782,-24.39861998,"SA01","sp_18",6
"14379",3319,31.76661782,-24.39861998,"SA01","sp_19",4
"14380",3319,31.76661782,-24.39861998,"SA01","sp_20",7
"14381",3320,31.77418818,-24.39861998,"SA01","sp_1",2
"14382",3320,31.77418818,-24.39861998,"SA01","sp_2",8
"14383",3320,31.77418818,-24.39861998,"SA01","sp_3",9
"14384",3320,31.77418818,-24.39861998,"SA01","sp_4",3
"14385",3320,31.77418818,-24.39861998,"SA01","sp_5",0
"14386",3320,31.77418818,-24.39861998,"SA01","sp_6",8
"14387",3320,31.77418818,-24.39861998,"SA01","sp_7",5
"14388",3320,31.77418818,-24.39861998,"SA01","sp_8",4
"14389",3320,31.77418818,-24.39861998,"SA01","sp_9",7
"14390",3320,31.77418818,-24.39861998,"SA01","sp_10",9
"14391",3320,31.77418818,-24.39861998,"SA01","sp_11",4
"14392",3320,31.77418818,-24.39861998,"SA01","sp_12",7
"14393",3320,31.77418818,-24.39861998,"SA01","sp_13",4
"14394",3320,31.77418818,-24.39861998,"SA01","sp_14",10
"14395",3320,31.77418818,-24.39861998,"SA01","sp_15",1
"14396",3320,31.77418818,-24.39861998,"SA01","sp_16",3
"14397",3320,31.77418818,-24.39861998,"SA01","sp_17",7
"14398",3320,31.77418818,-24.39861998,"SA01","sp_18",9
"14399",3320,31.77418818,-24.39861998,"SA01","sp_19",9
"14400",3320,31.77418818,-24.39861998,"SA01","sp_20",6
"14401",3321,31.78175855,-24.39861998,"SA01","sp_1",9
"14402",3321,31.78175855,-24.39861998,"SA01","sp_2",3
"14403",3321,31.78175855,-24.39861998,"SA01","sp_3",9
"14404",3321,31.78175855,-24.39861998,"SA01","sp_4",2
"14405",3321,31.78175855,-24.39861998,"SA01","sp_5",4
"14406",3321,31.78175855,-24.39861998,"SA01","sp_6",10
"14407",3321,31.78175855,-24.39861998,"SA01","sp_7",0
"14408",3321,31.78175855,-24.39861998,"SA01","sp_8",7
"14409",3321,31.78175855,-24.39861998,"SA01","sp_9",2
"14410",3321,31.78175855,-24.39861998,"SA01","sp_10",8
"14411",3321,31.78175855,-24.39861998,"SA01","sp_11",6
"14412",3321,31.78175855,-24.39861998,"SA01","sp_12",6
"14413",3321,31.78175855,-24.39861998,"SA01","sp_13",6
"14414",3321,31.78175855,-24.39861998,"SA01","sp_14",2
"14415",3321,31.78175855,-24.39861998,"SA01","sp_15",4
"14416",3321,31.78175855,-24.39861998,"SA01","sp_16",8
"14417",3321,31.78175855,-24.39861998,"SA01","sp_17",5
"14418",3321,31.78175855,-24.39861998,"SA01","sp_18",8
"14419",3321,31.78175855,-24.39861998,"SA01","sp_19",2
"14420",3321,31.78175855,-24.39861998,"SA01","sp_20",2
"14421",3322,31.78932892,-24.39861998,"SA01","sp_1",0
"14422",3322,31.78932892,-24.39861998,"SA01","sp_2",5
"14423",3322,31.78932892,-24.39861998,"SA01","sp_3",5
"14424",3322,31.78932892,-24.39861998,"SA01","sp_4",7
"14425",3322,31.78932892,-24.39861998,"SA01","sp_5",4
"14426",3322,31.78932892,-24.39861998,"SA01","sp_6",4
"14427",3322,31.78932892,-24.39861998,"SA01","sp_7",1
"14428",3322,31.78932892,-24.39861998,"SA01","sp_8",8
"14429",3322,31.78932892,-24.39861998,"SA01","sp_9",9
"14430",3322,31.78932892,-24.39861998,"SA01","sp_10",9
"14431",3322,31.78932892,-24.39861998,"SA01","sp_11",0
"14432",3322,31.78932892,-24.39861998,"SA01","sp_12",0
"14433",3322,31.78932892,-24.39861998,"SA01","sp_13",0
"14434",3322,31.78932892,-24.39861998,"SA01","sp_14",5
"14435",3322,31.78932892,-24.39861998,"SA01","sp_15",4
"14436",3322,31.78932892,-24.39861998,"SA01","sp_16",2
"14437",3322,31.78932892,-24.39861998,"SA01","sp_17",5
"14438",3322,31.78932892,-24.39861998,"SA01","sp_18",3
"14439",3322,31.78932892,-24.39861998,"SA01","sp_19",2
"14440",3322,31.78932892,-24.39861998,"SA01","sp_20",3
"14441",3323,31.79689928,-24.39861998,"SA01","sp_1",9
"14442",3323,31.79689928,-24.39861998,"SA01","sp_2",0
"14443",3323,31.79689928,-24.39861998,"SA01","sp_3",9
"14444",3323,31.79689928,-24.39861998,"SA01","sp_4",5
"14445",3323,31.79689928,-24.39861998,"SA01","sp_5",8
"14446",3323,31.79689928,-24.39861998,"SA01","sp_6",1
"14447",3323,31.79689928,-24.39861998,"SA01","sp_7",0
"14448",3323,31.79689928,-24.39861998,"SA01","sp_8",7
"14449",3323,31.79689928,-24.39861998,"SA01","sp_9",3
"14450",3323,31.79689928,-24.39861998,"SA01","sp_10",9
"14451",3323,31.79689928,-24.39861998,"SA01","sp_11",10
"14452",3323,31.79689928,-24.39861998,"SA01","sp_12",6
"14453",3323,31.79689928,-24.39861998,"SA01","sp_13",0
"14454",3323,31.79689928,-24.39861998,"SA01","sp_14",10
"14455",3323,31.79689928,-24.39861998,"SA01","sp_15",2
"14456",3323,31.79689928,-24.39861998,"SA01","sp_16",0
"14457",3323,31.79689928,-24.39861998,"SA01","sp_17",4
"14458",3323,31.79689928,-24.39861998,"SA01","sp_18",3
"14459",3323,31.79689928,-24.39861998,"SA01","sp_19",4
"14460",3323,31.79689928,-24.39861998,"SA01","sp_20",6
"14461",3324,31.80446965,-24.39861998,"SA01","sp_1",6
"14462",3324,31.80446965,-24.39861998,"SA01","sp_2",9
"14463",3324,31.80446965,-24.39861998,"SA01","sp_3",9
"14464",3324,31.80446965,-24.39861998,"SA01","sp_4",3
"14465",3324,31.80446965,-24.39861998,"SA01","sp_5",4
"14466",3324,31.80446965,-24.39861998,"SA01","sp_6",10
"14467",3324,31.80446965,-24.39861998,"SA01","sp_7",9
"14468",3324,31.80446965,-24.39861998,"SA01","sp_8",9
"14469",3324,31.80446965,-24.39861998,"SA01","sp_9",1
"14470",3324,31.80446965,-24.39861998,"SA01","sp_10",8
"14471",3324,31.80446965,-24.39861998,"SA01","sp_11",8
"14472",3324,31.80446965,-24.39861998,"SA01","sp_12",5
"14473",3324,31.80446965,-24.39861998,"SA01","sp_13",8
"14474",3324,31.80446965,-24.39861998,"SA01","sp_14",6
"14475",3324,31.80446965,-24.39861998,"SA01","sp_15",7
"14476",3324,31.80446965,-24.39861998,"SA01","sp_16",0
"14477",3324,31.80446965,-24.39861998,"SA01","sp_17",7
"14478",3324,31.80446965,-24.39861998,"SA01","sp_18",1
"14479",3324,31.80446965,-24.39861998,"SA01","sp_19",0
"14480",3324,31.80446965,-24.39861998,"SA01","sp_20",6
"14481",3325,31.81204002,-24.39861998,"SA01","sp_1",8
"14482",3325,31.81204002,-24.39861998,"SA01","sp_2",6
"14483",3325,31.81204002,-24.39861998,"SA01","sp_3",1
"14484",3325,31.81204002,-24.39861998,"SA01","sp_4",9
"14485",3325,31.81204002,-24.39861998,"SA01","sp_5",8
"14486",3325,31.81204002,-24.39861998,"SA01","sp_6",5
"14487",3325,31.81204002,-24.39861998,"SA01","sp_7",3
"14488",3325,31.81204002,-24.39861998,"SA01","sp_8",10
"14489",3325,31.81204002,-24.39861998,"SA01","sp_9",2
"14490",3325,31.81204002,-24.39861998,"SA01","sp_10",1
"14491",3325,31.81204002,-24.39861998,"SA01","sp_11",5
"14492",3325,31.81204002,-24.39861998,"SA01","sp_12",6
"14493",3325,31.81204002,-24.39861998,"SA01","sp_13",6
"14494",3325,31.81204002,-24.39861998,"SA01","sp_14",5
"14495",3325,31.81204002,-24.39861998,"SA01","sp_15",4
"14496",3325,31.81204002,-24.39861998,"SA01","sp_16",4
"14497",3325,31.81204002,-24.39861998,"SA01","sp_17",4
"14498",3325,31.81204002,-24.39861998,"SA01","sp_18",9
"14499",3325,31.81204002,-24.39861998,"SA01","sp_19",10
"14500",3325,31.81204002,-24.39861998,"SA01","sp_20",8
"14501",3326,31.81961038,-24.39861998,"SA01","sp_1",7
"14502",3326,31.81961038,-24.39861998,"SA01","sp_2",8
"14503",3326,31.81961038,-24.39861998,"SA01","sp_3",5
"14504",3326,31.81961038,-24.39861998,"SA01","sp_4",9
"14505",3326,31.81961038,-24.39861998,"SA01","sp_5",6
"14506",3326,31.81961038,-24.39861998,"SA01","sp_6",10
"14507",3326,31.81961038,-24.39861998,"SA01","sp_7",6
"14508",3326,31.81961038,-24.39861998,"SA01","sp_8",8
"14509",3326,31.81961038,-24.39861998,"SA01","sp_9",10
"14510",3326,31.81961038,-24.39861998,"SA01","sp_10",5
"14511",3326,31.81961038,-24.39861998,"SA01","sp_11",2
"14512",3326,31.81961038,-24.39861998,"SA01","sp_12",9
"14513",3326,31.81961038,-24.39861998,"SA01","sp_13",1
"14514",3326,31.81961038,-24.39861998,"SA01","sp_14",3
"14515",3326,31.81961038,-24.39861998,"SA01","sp_15",5
"14516",3326,31.81961038,-24.39861998,"SA01","sp_16",9
"14517",3326,31.81961038,-24.39861998,"SA01","sp_17",4
"14518",3326,31.81961038,-24.39861998,"SA01","sp_18",6
"14519",3326,31.81961038,-24.39861998,"SA01","sp_19",3
"14520",3326,31.81961038,-24.39861998,"SA01","sp_20",3
"14521",3327,31.82718075,-24.39861998,"SA01","sp_1",1
"14522",3327,31.82718075,-24.39861998,"SA01","sp_2",7
"14523",3327,31.82718075,-24.39861998,"SA01","sp_3",8
"14524",3327,31.82718075,-24.39861998,"SA01","sp_4",0
"14525",3327,31.82718075,-24.39861998,"SA01","sp_5",9
"14526",3327,31.82718075,-24.39861998,"SA01","sp_6",10
"14527",3327,31.82718075,-24.39861998,"SA01","sp_7",8
"14528",3327,31.82718075,-24.39861998,"SA01","sp_8",2
"14529",3327,31.82718075,-24.39861998,"SA01","sp_9",7
"14530",3327,31.82718075,-24.39861998,"SA01","sp_10",8
"14531",3327,31.82718075,-24.39861998,"SA01","sp_11",5
"14532",3327,31.82718075,-24.39861998,"SA01","sp_12",3
"14533",3327,31.82718075,-24.39861998,"SA01","sp_13",5
"14534",3327,31.82718075,-24.39861998,"SA01","sp_14",9
"14535",3327,31.82718075,-24.39861998,"SA01","sp_15",3
"14536",3327,31.82718075,-24.39861998,"SA01","sp_16",1
"14537",3327,31.82718075,-24.39861998,"SA01","sp_17",0
"14538",3327,31.82718075,-24.39861998,"SA01","sp_18",4
"14539",3327,31.82718075,-24.39861998,"SA01","sp_19",7
"14540",3327,31.82718075,-24.39861998,"SA01","sp_20",3
"14541",3328,31.83475111,-24.39861998,"SA01","sp_1",3
"14542",3328,31.83475111,-24.39861998,"SA01","sp_2",5
"14543",3328,31.83475111,-24.39861998,"SA01","sp_3",1
"14544",3328,31.83475111,-24.39861998,"SA01","sp_4",10
"14545",3328,31.83475111,-24.39861998,"SA01","sp_5",5
"14546",3328,31.83475111,-24.39861998,"SA01","sp_6",1
"14547",3328,31.83475111,-24.39861998,"SA01","sp_7",3
"14548",3328,31.83475111,-24.39861998,"SA01","sp_8",0
"14549",3328,31.83475111,-24.39861998,"SA01","sp_9",10
"14550",3328,31.83475111,-24.39861998,"SA01","sp_10",1
"14551",3328,31.83475111,-24.39861998,"SA01","sp_11",5
"14552",3328,31.83475111,-24.39861998,"SA01","sp_12",0
"14553",3328,31.83475111,-24.39861998,"SA01","sp_13",3
"14554",3328,31.83475111,-24.39861998,"SA01","sp_14",8
"14555",3328,31.83475111,-24.39861998,"SA01","sp_15",4
"14556",3328,31.83475111,-24.39861998,"SA01","sp_16",9
"14557",3328,31.83475111,-24.39861998,"SA01","sp_17",5
"14558",3328,31.83475111,-24.39861998,"SA01","sp_18",2
"14559",3328,31.83475111,-24.39861998,"SA01","sp_19",1
"14560",3328,31.83475111,-24.39861998,"SA01","sp_20",7
"14561",3329,31.84232148,-24.39861998,"SA01","sp_1",3
"14562",3329,31.84232148,-24.39861998,"SA01","sp_2",5
"14563",3329,31.84232148,-24.39861998,"SA01","sp_3",5
"14564",3329,31.84232148,-24.39861998,"SA01","sp_4",3
"14565",3329,31.84232148,-24.39861998,"SA01","sp_5",9
"14566",3329,31.84232148,-24.39861998,"SA01","sp_6",4
"14567",3329,31.84232148,-24.39861998,"SA01","sp_7",2
"14568",3329,31.84232148,-24.39861998,"SA01","sp_8",8
"14569",3329,31.84232148,-24.39861998,"SA01","sp_9",9
"14570",3329,31.84232148,-24.39861998,"SA01","sp_10",8
"14571",3329,31.84232148,-24.39861998,"SA01","sp_11",5
"14572",3329,31.84232148,-24.39861998,"SA01","sp_12",1
"14573",3329,31.84232148,-24.39861998,"SA01","sp_13",5
"14574",3329,31.84232148,-24.39861998,"SA01","sp_14",5
"14575",3329,31.84232148,-24.39861998,"SA01","sp_15",2
"14576",3329,31.84232148,-24.39861998,"SA01","sp_16",9
"14577",3329,31.84232148,-24.39861998,"SA01","sp_17",4
"14578",3329,31.84232148,-24.39861998,"SA01","sp_18",4
"14579",3329,31.84232148,-24.39861998,"SA01","sp_19",1
"14580",3329,31.84232148,-24.39861998,"SA01","sp_20",4
"14581",3330,31.84989185,-24.39861998,"SA01","sp_1",7
"14582",3330,31.84989185,-24.39861998,"SA01","sp_2",1
"14583",3330,31.84989185,-24.39861998,"SA01","sp_3",7
"14584",3330,31.84989185,-24.39861998,"SA01","sp_4",5
"14585",3330,31.84989185,-24.39861998,"SA01","sp_5",3
"14586",3330,31.84989185,-24.39861998,"SA01","sp_6",6
"14587",3330,31.84989185,-24.39861998,"SA01","sp_7",5
"14588",3330,31.84989185,-24.39861998,"SA01","sp_8",2
"14589",3330,31.84989185,-24.39861998,"SA01","sp_9",10
"14590",3330,31.84989185,-24.39861998,"SA01","sp_10",4
"14591",3330,31.84989185,-24.39861998,"SA01","sp_11",6
"14592",3330,31.84989185,-24.39861998,"SA01","sp_12",5
"14593",3330,31.84989185,-24.39861998,"SA01","sp_13",2
"14594",3330,31.84989185,-24.39861998,"SA01","sp_14",6
"14595",3330,31.84989185,-24.39861998,"SA01","sp_15",3
"14596",3330,31.84989185,-24.39861998,"SA01","sp_16",4
"14597",3330,31.84989185,-24.39861998,"SA01","sp_17",1
"14598",3330,31.84989185,-24.39861998,"SA01","sp_18",9
"14599",3330,31.84989185,-24.39861998,"SA01","sp_19",5
"14600",3330,31.84989185,-24.39861998,"SA01","sp_20",0
"14601",3331,31.85746221,-24.39861998,"SA01","sp_1",0
"14602",3331,31.85746221,-24.39861998,"SA01","sp_2",0
"14603",3331,31.85746221,-24.39861998,"SA01","sp_3",6
"14604",3331,31.85746221,-24.39861998,"SA01","sp_4",10
"14605",3331,31.85746221,-24.39861998,"SA01","sp_5",10
"14606",3331,31.85746221,-24.39861998,"SA01","sp_6",3
"14607",3331,31.85746221,-24.39861998,"SA01","sp_7",6
"14608",3331,31.85746221,-24.39861998,"SA01","sp_8",8
"14609",3331,31.85746221,-24.39861998,"SA01","sp_9",7
"14610",3331,31.85746221,-24.39861998,"SA01","sp_10",4
"14611",3331,31.85746221,-24.39861998,"SA01","sp_11",2
"14612",3331,31.85746221,-24.39861998,"SA01","sp_12",10
"14613",3331,31.85746221,-24.39861998,"SA01","sp_13",8
"14614",3331,31.85746221,-24.39861998,"SA01","sp_14",2
"14615",3331,31.85746221,-24.39861998,"SA01","sp_15",7
"14616",3331,31.85746221,-24.39861998,"SA01","sp_16",8
"14617",3331,31.85746221,-24.39861998,"SA01","sp_17",6
"14618",3331,31.85746221,-24.39861998,"SA01","sp_18",2
"14619",3331,31.85746221,-24.39861998,"SA01","sp_19",0
"14620",3331,31.85746221,-24.39861998,"SA01","sp_20",9
"14621",3332,31.86503258,-24.39861998,"SA01","sp_1",9
"14622",3332,31.86503258,-24.39861998,"SA01","sp_2",7
"14623",3332,31.86503258,-24.39861998,"SA01","sp_3",6
"14624",3332,31.86503258,-24.39861998,"SA01","sp_4",9
"14625",3332,31.86503258,-24.39861998,"SA01","sp_5",0
"14626",3332,31.86503258,-24.39861998,"SA01","sp_6",4
"14627",3332,31.86503258,-24.39861998,"SA01","sp_7",7
"14628",3332,31.86503258,-24.39861998,"SA01","sp_8",5
"14629",3332,31.86503258,-24.39861998,"SA01","sp_9",9
"14630",3332,31.86503258,-24.39861998,"SA01","sp_10",7
"14631",3332,31.86503258,-24.39861998,"SA01","sp_11",6
"14632",3332,31.86503258,-24.39861998,"SA01","sp_12",0
"14633",3332,31.86503258,-24.39861998,"SA01","sp_13",7
"14634",3332,31.86503258,-24.39861998,"SA01","sp_14",0
"14635",3332,31.86503258,-24.39861998,"SA01","sp_15",5
"14636",3332,31.86503258,-24.39861998,"SA01","sp_16",8
"14637",3332,31.86503258,-24.39861998,"SA01","sp_17",3
"14638",3332,31.86503258,-24.39861998,"SA01","sp_18",4
"14639",3332,31.86503258,-24.39861998,"SA01","sp_19",10
"14640",3332,31.86503258,-24.39861998,"SA01","sp_20",0
"14641",3333,31.87260295,-24.39861998,"SA01","sp_1",4
"14642",3333,31.87260295,-24.39861998,"SA01","sp_2",0
"14643",3333,31.87260295,-24.39861998,"SA01","sp_3",7
"14644",3333,31.87260295,-24.39861998,"SA01","sp_4",2
"14645",3333,31.87260295,-24.39861998,"SA01","sp_5",5
"14646",3333,31.87260295,-24.39861998,"SA01","sp_6",4
"14647",3333,31.87260295,-24.39861998,"SA01","sp_7",4
"14648",3333,31.87260295,-24.39861998,"SA01","sp_8",4
"14649",3333,31.87260295,-24.39861998,"SA01","sp_9",8
